precinct,age_group,estimate,units
410670342,35 to 39 years,604.0000249999999,People
410670342,40 to 44 years,237.000073,People
410670342,45 to 49 years,503.000068,People
410670342,5 to 9 years,392.000029,People
410670342,50 to 54 years,434.9999,People
410670342,55 to 59 years,430.000068,People
410670342,60 and 61 years,125.999987,People
410670342,62 to 64 years,419.99983599999996,People
410670342,65 and 66 years,160.999966,People
410670342,67 to 69 years,310.999853,People
410670342,70 to 74 years,282.99992199999997,People
410670342,75 to 79 years,170.999944,People
410670342,80 to 84 years,105.999967,People
410670342,85 years and over,87.999976,People
410670342,Under 5 years,400.000143,People
410670343,10 to 14 years,118.937211,People
410670343,15 to 17 years,104.163336,People
410670343,18 and 19 years,26.812853,People
410670343,20 years,16.912681,People
410670343,21 years,12.871344,People
410670343,22 to 24 years,82.059387,People
410670343,25 to 29 years,170.442424,People
410670343,30 to 34 years,149.095687,People
410670343,35 to 39 years,134.542659,People
410670343,40 to 44 years,118.86891200000001,People
410670343,45 to 49 years,122.379639,People
410670343,5 to 9 years,175.93500600000002,People
410670343,50 to 54 years,109.412803,People
410670343,55 to 59 years,87.958734,People
410670343,60 and 61 years,40.132850000000005,People
410670343,62 to 64 years,40.322216000000004,People
410670343,65 and 66 years,27.593602999999998,People
410670343,67 to 69 years,32.441076,People
410670343,70 to 74 years,47.698189,People
410670343,75 to 79 years,25.609305,People
410670343,80 to 84 years,29.905794,People
410670343,85 years and over,35.738096999999996,People
410670343,Under 5 years,137.887189,People
410670344,10 to 14 years,115.11811900000001,People
410670344,15 to 17 years,43.649154,People
410670344,18 and 19 years,45.83282,People
410670344,20 years,25.342107,People
410670344,21 years,10.583033,People
410670344,22 to 24 years,70.557135,People
410670344,25 to 29 years,189.716384,People
410670344,30 to 34 years,154.833168,People
410670344,35 to 39 years,157.468759,People
410670344,40 to 44 years,120.565177,People
410670344,45 to 49 years,154.42357,People
410670344,5 to 9 years,120.371897,People
410670344,50 to 54 years,93.099519,People
410670344,55 to 59 years,169.273617,People
410670344,60 and 61 years,46.474885,People
410670344,62 to 64 years,41.388474,People
410670344,65 and 66 years,32.996734,People
410670344,67 to 69 years,71.745491,People
410670344,70 to 74 years,64.509282,People
410670344,75 to 79 years,37.484687,People
410670344,80 to 84 years,21.821318,People
410670344,85 years and over,19.144445,People
410670344,Under 5 years,103.779157,People
410670345,10 to 14 years,453.062474,People
410670345,15 to 17 years,104.110314,People
410670345,18 and 19 years,254.83657499999998,People
410670345,20 years,80.592241,People
410670345,21 years,67.867746,People
410670345,22 to 24 years,127.210016,People
410670345,25 to 29 years,570.093852,People
410670345,30 to 34 years,647.449585,People
410670345,35 to 39 years,803.807544,People
410670345,40 to 44 years,674.752928,People
410670345,45 to 49 years,443.393817,People
410670345,5 to 9 years,978.518299,People
410670345,50 to 54 years,384.979048,People
410670345,55 to 59 years,448.048723,People
410670345,60 and 61 years,259.434165,People
410670345,62 to 64 years,257.576743,People
410670345,65 and 66 years,129.24929,People
410670345,67 to 69 years,329.611734,People
410670345,70 to 74 years,444.546533,People
410670345,75 to 79 years,107.692328,People
410670345,80 to 84 years,88.64711,People
410670345,85 years and over,77.508037,People
410670345,Under 5 years,752.89174,People
410670346,10 to 14 years,76.844817,People
410670346,15 to 17 years,41.795188,People
410670346,18 and 19 years,11.745709999999999,People
410670346,20 years,18.051423,People
410670346,21 years,5.451273,People
410670346,22 to 24 years,93.599845,People
410670346,25 to 29 years,206.75461700000002,People
410670346,30 to 34 years,89.61961000000001,People
410670346,35 to 39 years,78.128893,People
410670346,40 to 44 years,55.692223,People
410670346,45 to 49 years,98.11436,People
410670346,5 to 9 years,154.708954,People
410670346,50 to 54 years,136.058319,People
410670346,55 to 59 years,84.156266,People
410670346,60 and 61 years,70.986749,People
410670346,62 to 64 years,54.193815,People
410670346,65 and 66 years,21.987888,People
410670346,67 to 69 years,22.921367,People
410670346,70 to 74 years,45.277226000000006,People
410670346,75 to 79 years,10.607845000000001,People
410670346,80 to 84 years,11.230766000000001,People
410670346,85 years and over,35.067352,People
410670346,Under 5 years,45.419249,People
410670347,10 to 14 years,114.21232499999999,People
410670347,15 to 17 years,52.687712999999995,People
410670347,18 and 19 years,33.772678,People
410670347,20 years,5.943865,People
410670347,21 years,10.003172,People
410670347,22 to 24 years,93.064731,People
410670347,25 to 29 years,137.338988,People
410670347,30 to 34 years,95.247976,People
410670347,35 to 39 years,67.95793499999999,People
410670347,40 to 44 years,98.38768499999999,People
410670347,45 to 49 years,101.658992,People
410670347,5 to 9 years,152.56745999999998,People
410670347,50 to 54 years,91.21836499999999,People
410670347,55 to 59 years,136.398665,People
410670347,60 and 61 years,98.02677800000001,People
410670347,62 to 64 years,45.029282,People
410670347,65 and 66 years,24.333810000000003,People
410670347,67 to 69 years,86.232924,People
410670347,70 to 74 years,94.316347,People
410670347,75 to 79 years,93.457901,People
410670347,80 to 84 years,9.89116,People
410670347,85 years and over,78.59205399999999,People
410670347,Under 5 years,105.568304,People
410670348,10 to 14 years,31.719285,People
410670348,15 to 17 years,0.051910000000000005,People
410670348,18 and 19 years,0.0058839999999999995,People
410670348,20 years,0.015165000000000001,People
410670348,21 years,12.009989,People
410670348,22 to 24 years,125.09710999999999,People
410670348,25 to 29 years,332.672125,People
410670348,30 to 34 years,75.323167,People
410670348,35 to 39 years,251.66816300000002,People
410670348,40 to 44 years,58.300368999999996,People
410670348,45 to 49 years,106.22348,People
410670348,5 to 9 years,71.34805800000001,People
410670348,50 to 54 years,57.178867,People
410670348,55 to 59 years,60.22815,People
410670348,60 and 61 years,32.198567,People
410670348,62 to 64 years,33.852613,People
410670348,65 and 66 years,20.778074,People
410670348,67 to 69 years,28.446992,People
410670348,70 to 74 years,9.880974,People
410670348,75 to 79 years,25.106266,People
410670348,80 to 84 years,0.006915999999999999,People
410670348,85 years and over,0.035292000000000004,People
410670348,Under 5 years,74.26509399999999,People
410670349,10 to 14 years,121.956621,People
410670349,15 to 17 years,86.385311,People
410670349,18 and 19 years,29.548043,People
410670349,20 years,42.21094,People
410670349,21 years,28.126572999999997,People
410670349,22 to 24 years,153.116639,People
410670349,25 to 29 years,239.462827,People
410670349,30 to 34 years,171.549018,People
410670349,35 to 39 years,173.941242,People
410670349,40 to 44 years,197.37451299999998,People
410670349,45 to 49 years,108.04852799999999,People
410670349,5 to 9 years,141.798259,People
410670349,50 to 54 years,100.24361499999999,People
410670349,55 to 59 years,93.32891599999999,People
410670349,60 and 61 years,40.505438,People
410670349,62 to 64 years,30.32647,People
410670349,65 and 66 years,26.302629,People
410670349,67 to 69 years,61.649588,People
410670349,70 to 74 years,39.958855,People
410670349,75 to 79 years,47.835705,People
410670349,80 to 84 years,28.949515,People
410670349,85 years and over,25.897716,People
410670349,Under 5 years,189.35777199999998,People
410670350,10 to 14 years,129.65142600000001,People
410670350,15 to 17 years,63.666835,People
410670350,18 and 19 years,32.248501,People
410670350,20 years,39.699608,People
410670350,21 years,17.05628,People
410670350,22 to 24 years,76.063304,People
410670350,25 to 29 years,200.446968,People
410670350,30 to 34 years,135.399457,People
410670350,35 to 39 years,182.488361,People
410670350,40 to 44 years,118.517688,People
410670350,45 to 49 years,141.532782,People
410670350,5 to 9 years,177.4224,People
410670350,50 to 54 years,173.77195700000001,People
410670350,55 to 59 years,127.875994,People
410670350,60 and 61 years,16.653904,People
410670350,62 to 64 years,60.129571,People
410670350,65 and 66 years,28.997247,People
410670350,67 to 69 years,56.399,People
410670350,70 to 74 years,61.094404999999995,People
410670350,75 to 79 years,56.802986,People
410670350,80 to 84 years,47.910443,People
410670350,85 years and over,80.32644400000001,People
410670350,Under 5 years,114.678893,People
410670351,10 to 14 years,83.50354800000001,People
410670351,15 to 17 years,70.885625,People
410670351,18 and 19 years,40.765468,People
410670351,20 years,10.730405,People
410670351,21 years,28.930018,People
410670351,22 to 24 years,59.395636,People
410670351,25 to 29 years,129.391718,People
410670351,30 to 34 years,162.007634,People
410670351,35 to 39 years,169.80425100000002,People
410670351,40 to 44 years,101.011113,People
410670351,45 to 49 years,149.565111,People
410670351,5 to 9 years,84.103369,People
410670351,50 to 54 years,111.688172,People
410670351,55 to 59 years,77.24908500000001,People
410670351,60 and 61 years,38.134546,People
410670351,62 to 64 years,40.458919,People
410670351,65 and 66 years,38.243971,People
410670351,67 to 69 years,28.953974000000002,People
410670351,70 to 74 years,51.431028,People
410670351,75 to 79 years,5.657278000000001,People
410670351,80 to 84 years,2.760544,People
410670351,85 years and over,15.396838,People
410670351,Under 5 years,117.795717,People
410670352,10 to 14 years,202.17485200000002,People
410670352,15 to 17 years,95.644074,People
410670352,18 and 19 years,123.486447,People
410670352,20 years,33.63265,People
410670352,21 years,90.02447699999999,People
410670352,22 to 24 years,185.405403,People
410670352,25 to 29 years,329.81586300000004,People
410670352,30 to 34 years,360.610017,People
410670352,35 to 39 years,247.228754,People
410670352,40 to 44 years,271.379285,People
410670352,45 to 49 years,217.603426,People
410670352,5 to 9 years,23.049737999999998,People
410670352,50 to 54 years,195.249102,People
410670352,55 to 59 years,163.996379,People
410670352,60 and 61 years,29.737913,People
410670352,62 to 64 years,56.168617999999995,People
410670352,65 and 66 years,67.135452,People
410670352,67 to 69 years,145.008085,People
410670352,70 to 74 years,34.517362999999996,People
410670352,75 to 79 years,27.832357,People
410670352,80 to 84 years,10.267251,People
410670352,85 years and over,7.814,People
410670352,Under 5 years,78.431868,People
410670353,10 to 14 years,201.011724,People
410670353,15 to 17 years,118.07708199999999,People
410670353,18 and 19 years,47.30245,People
410670353,20 years,42.255741,People
410670353,21 years,23.22072,People
410670353,22 to 24 years,286.236966,People
410670353,25 to 29 years,209.485469,People
410670353,30 to 34 years,548.345384,People
410670353,35 to 39 years,148.72188999999997,People
410670353,40 to 44 years,256.431151,People
410670353,45 to 49 years,252.80265999999997,People
410670353,5 to 9 years,209.71594299999998,People
410670353,50 to 54 years,308.488201,People
410670353,55 to 59 years,172.67865899999998,People
410670353,60 and 61 years,46.951627,People
410670353,62 to 64 years,206.11784699999998,People
410670353,65 and 66 years,53.06853,People
410670353,67 to 69 years,77.459767,People
410670353,70 to 74 years,154.09131599999998,People
410670353,75 to 79 years,57.274252,People
410670353,80 to 84 years,40.677495,People
410670353,85 years and over,50.726545,People
410670353,Under 5 years,291.99249699999996,People
410670354,10 to 14 years,126.118082,People
410670354,15 to 17 years,46.990778999999996,People
410670354,18 and 19 years,21.959529,People
410670354,20 years,56.848188,People
410670354,21 years,10.671097,People
410670354,22 to 24 years,46.7952,People
410670354,25 to 29 years,155.032627,People
410670354,30 to 34 years,146.260921,People
410670354,35 to 39 years,136.50689400000002,People
410670354,40 to 44 years,183.040157,People
410670354,45 to 49 years,133.129584,People
410670354,5 to 9 years,135.089945,People
410670354,50 to 54 years,97.798735,People
410670354,55 to 59 years,234.153268,People
410670354,60 and 61 years,69.44144800000001,People
410670354,62 to 64 years,121.03415,People
410670354,65 and 66 years,75.930877,People
410670354,67 to 69 years,84.463129,People
410670354,70 to 74 years,86.32272,People
410670354,75 to 79 years,41.233436,People
410670354,80 to 84 years,28.222811,People
410670354,85 years and over,34.381164,People
410670354,Under 5 years,94.21493099999999,People
410670355,10 to 14 years,312.090154,People
410670355,15 to 17 years,154.618912,People
410670355,18 and 19 years,130.710694,People
410670355,20 years,24.114074000000002,People
410670355,21 years,33.568933,People
410670355,22 to 24 years,247.642428,People
410670355,25 to 29 years,401.95423900000003,People
410670355,30 to 34 years,392.454087,People
410670355,35 to 39 years,327.60402500000004,People
410670355,40 to 44 years,305.481173,People
410670355,45 to 49 years,258.44427,People
410670355,5 to 9 years,169.423393,People
410670355,50 to 54 years,264.301014,People
410670355,55 to 59 years,238.969173,People
410670355,60 and 61 years,44.795302,People
410670355,62 to 64 years,57.149878,People
410670355,65 and 66 years,65.81268800000001,People
410670355,67 to 69 years,94.04803799999999,People
410670355,70 to 74 years,82.819507,People
410670355,75 to 79 years,34.438152,People
410670355,80 to 84 years,33.118119,People
410670355,85 years and over,35.79049,People
410670355,Under 5 years,260.395639,People
410670356,10 to 14 years,232.089818,People
410670356,15 to 17 years,63.99993,People
410670356,18 and 19 years,76.561409,People
410670356,20 years,8.781153,People
410670356,21 years,18.217892,People
410670356,22 to 24 years,74.517029,People
410670356,25 to 29 years,93.720287,People
410670356,30 to 34 years,237.57439399999998,People
410670356,35 to 39 years,174.07242399999998,People
410670356,40 to 44 years,177.669415,People
410670356,45 to 49 years,151.45121,People
410670356,5 to 9 years,45.400467,People
410670356,50 to 54 years,92.056073,People
410670356,55 to 59 years,131.39540399999998,People
410670356,60 and 61 years,66.337139,People
410670356,62 to 64 years,32.424648,People
410670356,65 and 66 years,64.564041,People
410670356,67 to 69 years,77.571988,People
410670356,70 to 74 years,61.120402,People
410670356,75 to 79 years,50.056902,People
410670356,80 to 84 years,4.3352699999999995,People
410670356,85 years and over,32.701682999999996,People
410670356,Under 5 years,100.51003399999999,People
410670357,10 to 14 years,257.29143799999997,People
410670357,15 to 17 years,210.087668,People
410670357,18 and 19 years,223.227701,People
410670357,20 years,76.304176,People
410670357,21 years,45.385796,People
410670357,22 to 24 years,304.713709,People
410670357,25 to 29 years,676.3407169999999,People
410670357,30 to 34 years,794.102703,People
410670357,35 to 39 years,524.934729,People
410670357,40 to 44 years,403.221969,People
410670357,45 to 49 years,351.352032,People
410670357,5 to 9 years,330.111036,People
410670357,50 to 54 years,619.976964,People
410670357,55 to 59 years,293.85091,People
410670357,60 and 61 years,159.463563,People
410670357,62 to 64 years,302.16177,People
410670357,65 and 66 years,26.226755,People
410670357,67 to 69 years,139.321793,People
410670357,70 to 74 years,239.864171,People
410670357,75 to 79 years,164.863067,People
410670357,80 to 84 years,87.582944,People
410670357,85 years and over,27.119938,People
410670357,Under 5 years,488.40217800000005,People
410670358,10 to 14 years,51.903945,People
410670358,15 to 17 years,35.3606,People
410670358,18 and 19 years,48.250614999999996,People
410670358,20 years,8.480438,People
410670358,21 years,14.601175,People
410670358,22 to 24 years,71.06485,People
410670358,25 to 29 years,271.831343,People
410670358,30 to 34 years,244.662034,People
410670358,35 to 39 years,125.264208,People
410670358,40 to 44 years,60.786976,People
410670358,45 to 49 years,88.275544,People
410670358,5 to 9 years,77.442327,People
410670358,50 to 54 years,105.514649,People
410670358,55 to 59 years,165.903987,People
410670358,60 and 61 years,27.204585,People
410670358,62 to 64 years,58.167837,People
410670358,65 and 66 years,23.30237,People
410670358,67 to 69 years,90.440072,People
410670358,70 to 74 years,121.214132,People
410670358,75 to 79 years,20.545172,People
410670358,80 to 84 years,3.501211,People
410670358,85 years and over,14.441949000000001,People
410670358,Under 5 years,122.31927800000001,People
410670359,10 to 14 years,309.53506600000003,People
410670359,15 to 17 years,162.998922,People
410670359,18 and 19 years,158.593355,People
410670359,20 years,42.416902,People
410670359,21 years,9.298677,People
410670359,22 to 24 years,240.969845,People
410670359,25 to 29 years,690.3198010000001,People
410670359,30 to 34 years,760.8628170000001,People
410670359,35 to 39 years,452.322585,People
410670359,40 to 44 years,353.924045,People
410670359,45 to 49 years,339.532486,People
410670359,5 to 9 years,287.964471,People
410670359,50 to 54 years,349.85597,People
410670359,55 to 59 years,227.84896600000002,People
410670359,60 and 61 years,88.57521700000001,People
410670359,62 to 64 years,82.216562,People
410670359,65 and 66 years,56.226907000000004,People
410670359,67 to 69 years,106.889313,People
410670359,70 to 74 years,141.64878,People
410670359,75 to 79 years,63.211227,People
410670359,80 to 84 years,59.252272,People
410670359,85 years and over,43.733304000000004,People
410670359,Under 5 years,482.56110700000005,People
410670360,10 to 14 years,152.60192500000002,People
410670360,15 to 17 years,58.188418,People
410670360,18 and 19 years,19.841975,People
410670360,20 years,29.37855,People
410670360,21 years,29.219988999999998,People
410670360,22 to 24 years,142.95443500000002,People
410670360,25 to 29 years,451.377045,People
410670360,30 to 34 years,270.438245,People
410670360,35 to 39 years,223.031031,People
410670360,40 to 44 years,179.142131,People
410670360,45 to 49 years,152.422204,People
410670360,5 to 9 years,204.528498,People
410670360,50 to 54 years,123.65614099999999,People
410670360,55 to 59 years,113.657025,People
410670360,60 and 61 years,31.433265,People
410670360,62 to 64 years,111.815848,People
410670360,65 and 66 years,68.196773,People
410670360,67 to 69 years,55.501214,People
410670360,70 to 74 years,88.568999,People
410670360,75 to 79 years,16.151255,People
410670360,80 to 84 years,10.141508,People
410670360,85 years and over,18.951472000000003,People
410670360,Under 5 years,197.945024,People
410670361,10 to 14 years,109.776373,People
410670361,15 to 17 years,124.196034,People
410670361,18 and 19 years,236.25545899999997,People
410670361,20 years,8.319658,People
410670361,21 years,4.492692,People
410670361,22 to 24 years,204.085673,People
410670361,25 to 29 years,443.838304,People
410670361,30 to 34 years,381.516047,People
410670361,35 to 39 years,305.21186900000004,People
410670361,40 to 44 years,116.66883399999999,People
410670361,45 to 49 years,259.363902,People
410670361,5 to 9 years,197.802456,People
410670361,50 to 54 years,213.382529,People
410670361,55 to 59 years,170.406448,People
410670361,60 and 61 years,13.484927,People
410670361,62 to 64 years,29.952419,People
410670361,65 and 66 years,14.259304,People
410670361,67 to 69 years,7.584681000000001,People
410670361,70 to 74 years,51.057705999999996,People
410670361,75 to 79 years,21.653579,People
410670361,80 to 84 years,12.036014999999999,People
410670361,85 years and over,8.206601,People
410670361,Under 5 years,148.88552800000002,People
410670362,10 to 14 years,355.570867,People
410670362,15 to 17 years,160.033934,People
410670362,18 and 19 years,2.547369,People
410670362,20 years,3.1758070000000003,People
410670362,21 years,23.097977,People
410670362,22 to 24 years,278.52951,People
410670362,25 to 29 years,880.7534420000001,People
410670362,30 to 34 years,363.299459,People
410670362,35 to 39 years,471.991981,People
410670362,40 to 44 years,415.210977,People
410670362,45 to 49 years,351.31942300000003,People
410670362,5 to 9 years,370.147243,People
410670362,50 to 54 years,337.581588,People
410670362,55 to 59 years,171.431621,People
410670362,60 and 61 years,187.878881,People
410670362,62 to 64 years,199.80088800000001,People
410670362,65 and 66 years,129.97207,People
410670362,67 to 69 years,128.295819,People
410670362,70 to 74 years,108.789472,People
410670362,75 to 79 years,234.93073500000003,People
410670362,80 to 84 years,75.33097500000001,People
410670362,85 years and over,54.562511,People
410670362,Under 5 years,347.384168,People
410670363,10 to 14 years,576.715365,People
410670363,15 to 17 years,375.618133,People
410670363,18 and 19 years,143.309655,People
410670363,20 years,1.736675,People
410670363,21 years,42.847463,People
410670363,22 to 24 years,380.055113,People
410670363,25 to 29 years,635.316572,People
410670363,30 to 34 years,953.573059,People
410670363,35 to 39 years,388.194864,People
410670363,40 to 44 years,531.227031,People
410670363,45 to 49 years,530.9593639999999,People
410670363,5 to 9 years,456.392039,People
410670363,50 to 54 years,698.7562369999999,People
410670363,55 to 59 years,546.949841,People
410670363,60 and 61 years,189.910237,People
410670363,62 to 64 years,270.73564700000003,People
410670363,65 and 66 years,190.377026,People
410670363,67 to 69 years,200.559943,People
410670363,70 to 74 years,221.165971,People
410670363,75 to 79 years,130.684195,People
410670363,80 to 84 years,52.688718,People
410670363,85 years and over,90.469118,People
410670363,Under 5 years,549.173282,People
410670364,10 to 14 years,206.173776,People
410670364,15 to 17 years,128.64594,People
410670364,18 and 19 years,32.467472,People
410670364,20 years,41.97916,People
410670364,21 years,3.802901,People
410670364,22 to 24 years,47.915703,People
410670364,25 to 29 years,63.069455999999995,People
410670364,30 to 34 years,125.037653,People
410670364,35 to 39 years,136.293111,People
410670364,40 to 44 years,297.269312,People
410670364,45 to 49 years,195.637516,People
410670364,5 to 9 years,205.392785,People
410670364,50 to 54 years,195.115712,People
410670364,55 to 59 years,118.92311500000001,People
410670364,60 and 61 years,53.664121,People
410670364,62 to 64 years,92.82164900000001,People
410670364,65 and 66 years,39.617417,People
410670364,67 to 69 years,32.350815000000004,People
410670364,70 to 74 years,91.78074,People
410670364,75 to 79 years,54.321267,People
410670364,80 to 84 years,26.3023,People
410670364,85 years and over,15.044132,People
410670364,Under 5 years,147.113608,People
410670365,10 to 14 years,221.942297,People
410670365,15 to 17 years,140.549749,People
410670365,18 and 19 years,5.884838,People
410670365,20 years,69.858242,People
410670365,21 years,13.02934,People
410670365,22 to 24 years,35.038628,People
410670365,25 to 29 years,143.248147,People
410670365,30 to 34 years,236.455054,People
410670365,35 to 39 years,199.654033,People
410670365,40 to 44 years,283.47002,People
410670365,45 to 49 years,218.72811199999998,People
410670365,5 to 9 years,290.241766,People
410670365,50 to 54 years,228.261222,People
410670365,55 to 59 years,258.516327,People
410670365,60 and 61 years,91.24412699999999,People
410670365,62 to 64 years,204.370408,People
410670365,65 and 66 years,44.309374,People
410670365,67 to 69 years,73.71354199999999,People
410670365,70 to 74 years,192.455437,People
410670365,75 to 79 years,77.634886,People
410670365,80 to 84 years,52.433453,People
410670365,85 years and over,39.304514,People
410670365,Under 5 years,138.449023,People
410670366,10 to 14 years,60.397195,People
410670366,15 to 17 years,79.868884,People
410670366,18 and 19 years,49.222367,People
410670366,20 years,21.490251999999998,People
410670366,21 years,23.034827,People
410670366,22 to 24 years,257.291907,People
410670366,25 to 29 years,338.264194,People
410670366,30 to 34 years,355.900598,People
410670366,35 to 39 years,230.24618099999998,People
410670366,40 to 44 years,130.04442699999998,People
410670366,45 to 49 years,154.065428,People
410670366,5 to 9 years,77.01211,People
410670366,50 to 54 years,248.98387499999998,People
410670366,55 to 59 years,109.51060799999999,People
410670366,60 and 61 years,36.261325,People
410670366,62 to 64 years,74.819061,People
410670366,65 and 66 years,65.078937,People
410670366,67 to 69 years,70.005442,People
410670366,70 to 74 years,93.47426999999999,People
410670366,75 to 79 years,43.924788,People
410670366,80 to 84 years,63.651545,People
410670366,85 years and over,11.357285,People
410670366,Under 5 years,128.632154,People
410670367,10 to 14 years,471.076553,People
410670367,15 to 17 years,234.179771,People
410670367,18 and 19 years,71.516029,People
410670367,20 years,5.456748999999999,People
410670367,21 years,31.491910999999998,People
410670367,22 to 24 years,108.69010300000001,People
410670367,25 to 29 years,86.901261,People
410670367,30 to 34 years,139.01282,People
410670367,35 to 39 years,367.354699,People
410670367,40 to 44 years,453.561468,People
410670367,45 to 49 years,399.241281,People
410670367,5 to 9 years,461.834548,People
410670367,50 to 54 years,474.651149,People
410670367,55 to 59 years,257.585823,People
410670367,60 and 61 years,98.199376,People
410670367,62 to 64 years,76.378909,People
410670367,65 and 66 years,54.086384,People
410670367,67 to 69 years,53.912232,People
410670367,70 to 74 years,60.315724,People
410670367,75 to 79 years,62.555326,People
410670367,80 to 84 years,39.736202999999996,People
410670367,85 years and over,41.910731,People
410670367,Under 5 years,189.302737,People
410670368,10 to 14 years,354.99321100000003,People
410670368,15 to 17 years,214.68944700000003,People
410670368,18 and 19 years,68.199121,People
410670368,20 years,0.15174,People
410670368,21 years,48.47601,People
410670368,22 to 24 years,150.376239,People
410670368,25 to 29 years,144.14496400000002,People
410670368,30 to 34 years,238.156565,People
410670368,35 to 39 years,258.659568,People
410670368,40 to 44 years,347.09346800000003,People
410670368,45 to 49 years,314.68376600000005,People
410670368,5 to 9 years,346.51576800000004,People
410670368,50 to 54 years,147.964907,People
410670368,55 to 59 years,179.236286,People
410670368,60 and 61 years,56.204115,People
410670368,62 to 64 years,64.985916,People
410670368,65 and 66 years,28.643981,People
410670368,67 to 69 years,83.771124,People
410670368,70 to 74 years,76.003367,People
410670368,75 to 79 years,41.729062000000006,People
410670368,80 to 84 years,6.420458000000001,People
410670368,85 years and over,86.504165,People
410670368,Under 5 years,212.418951,People
410670369,10 to 14 years,54.137955,People
410670369,15 to 17 years,58.892341,People
410670369,18 and 19 years,22.397154999999998,People
410670369,20 years,13.107142,People
410670369,21 years,20.551582,People
410670369,22 to 24 years,38.149409999999996,People
410670369,25 to 29 years,107.55287299999999,People
410670369,30 to 34 years,194.29478299999997,People
410670369,35 to 39 years,88.384412,People
410670369,40 to 44 years,66.167018,People
410670369,45 to 49 years,52.561674999999994,People
410670369,5 to 9 years,102.703283,People
410670369,50 to 54 years,97.275702,People
410670369,55 to 59 years,104.78951699999999,People
410670369,60 and 61 years,51.544249,People
410670369,62 to 64 years,64.510363,People
410670369,65 and 66 years,6.905327,People
410670369,67 to 69 years,54.58632,People
410670369,70 to 74 years,49.346621,People
410670369,75 to 79 years,65.154128,People
410670369,80 to 84 years,32.877148999999996,People
410670369,85 years and over,42.74448699999999,People
410670369,Under 5 years,89.86647599999999,People
410670370,10 to 14 years,38.948498,People
410670370,15 to 17 years,117.61742100000001,People
410670370,18 and 19 years,43.940482,People
410670370,20 years,0.438732,People
410670370,21 years,32.55169,People
410670370,22 to 24 years,64.80933,People
410670370,25 to 29 years,91.08416299999999,People
410670370,30 to 34 years,241.761278,People
410670370,35 to 39 years,142.584147,People
410670370,40 to 44 years,73.310098,People
410670370,45 to 49 years,129.75624000000002,People
410670370,5 to 9 years,92.880261,People
410670370,50 to 54 years,185.300153,People
410670370,55 to 59 years,184.43696699999998,People
410670370,60 and 61 years,73.063171,People
410670370,62 to 64 years,131.904893,People
410670370,65 and 66 years,63.730514,People
410670370,67 to 69 years,53.034594999999996,People
410670370,70 to 74 years,75.83766,People
410670370,75 to 79 years,93.30840599999999,People
410670370,80 to 84 years,43.425675999999996,People
410670370,85 years and over,53.326462,People
410670370,Under 5 years,143.887438,People
410670371,10 to 14 years,179.137011,People
410670371,15 to 17 years,113.94440499999999,People
410670371,18 and 19 years,29.360566,People
410670371,20 years,15.281616,People
410670371,21 years,24.682399999999998,People
410670371,22 to 24 years,59.643989,People
410670371,25 to 29 years,112.10245699999999,People
410670371,30 to 34 years,181.40490799999998,People
410670371,35 to 39 years,81.63942399999999,People
410670371,40 to 44 years,209.80797900000002,People
410670371,45 to 49 years,161.792261,People
410670371,5 to 9 years,85.63752,People
410670371,50 to 54 years,103.112354,People
410670371,55 to 59 years,134.49507799999998,People
410670371,60 and 61 years,69.97809,People
410670371,62 to 64 years,72.219904,People
410670371,65 and 66 years,67.766161,People
410670371,67 to 69 years,42.398118,People
410670371,70 to 74 years,66.925528,People
410670371,75 to 79 years,47.413864999999994,People
410670371,80 to 84 years,31.243942999999998,People
410670371,85 years and over,36.576698,People
410670371,Under 5 years,121.948157,People
410670372,10 to 14 years,46.743851,People
410670372,15 to 17 years,9.598076,People
410670372,18 and 19 years,0.026355999999999997,People
410670372,20 years,0.017031,People
410670372,21 years,19.065219,People
410670372,22 to 24 years,45.337511,People
410670372,25 to 29 years,99.029975,People
410670372,30 to 34 years,38.685973999999995,People
410670372,35 to 39 years,88.19954299999999,People
410670372,40 to 44 years,56.663418,People
410670372,45 to 49 years,137.02604,People
410670372,5 to 9 years,63.505454,People
410670372,50 to 54 years,123.597691,People
410670372,55 to 59 years,127.51866399999999,People
410670372,60 and 61 years,68.665914,People
410670372,62 to 64 years,53.781781,People
410670372,65 and 66 years,24.494886,People
410670372,67 to 69 years,54.548454,People
410670372,70 to 74 years,74.24987,People
410670372,75 to 79 years,64.983608,People
410670372,80 to 84 years,9.113201,People
410670372,85 years and over,47.39227399999999,People
410670372,Under 5 years,84.812472,People
410670373,10 to 14 years,11.000186,People
410670373,15 to 17 years,13.000182,People
410670373,18 and 19 years,27.999938,People
410670373,20 years,1.16e-4,People
410670373,21 years,3.5e-5,People
410670373,22 to 24 years,22.999963,People
410670373,25 to 29 years,3.2799999999999995e-4,People
410670373,30 to 34 years,4.6399999999999995e-4,People
410670373,35 to 39 years,47.999924,People
410670373,40 to 44 years,49.99998,People
410670373,45 to 49 years,24.000423,People
410670373,5 to 9 years,20.000409,People
410670373,50 to 54 years,55.000112,People
410670373,55 to 59 years,58.000104,People
410670373,60 and 61 years,32.000206,People
410670373,62 to 64 years,39.000111000000004,People
410670373,65 and 66 years,47.999984,People
410670373,67 to 69 years,7.000202,People
410670373,70 to 74 years,59.000239,People
410670373,75 to 79 years,8.0002,People
